term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/ECO_0007258,ECO:0007258,ECO:0007258,"differential geneset expression evidence from microarray experiment (GSEA, Fisher-exact) used in automatic assertion","A type of differential geneset expression evidence from microarray experiment (GSEA, Fisher-exact) that is used in an automatic assertion.",,,
http://purl.obolibrary.org/obo/ECO_0000055,ECO:0000055,ECO:0000055,array experiment evidence,,true,,
http://purl.obolibrary.org/obo/ECO_0007160,ECO:0007160,ECO:0007160,missense mutation pohenotypic evidence used in manual assertion,A type of missense mutation phenotypic evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007754,ECO:0007754,ECO:0007754,curator inference from Wikipedia used in manual assertion,A type of curator inference from Wikipedia that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001002,ECO:0001002,ECO:0001002,[3H]arachidonic acid release assay evidence,A type of cell-based assay evidence resulting from labeling cells with [3H]arachidonic acid and subsequently determining the release of the arachidonic acid by the cells.,,,
http://purl.obolibrary.org/obo/ECO_0000018,ECO:0000018,ECO:0000018,anti-sense experiment evidence,A type of mutant phenotype evidence where a phenotype is observed while expressing an anti-sense version of a gene product in a wild-type (for that gene product) background.,,,
http://purl.obolibrary.org/obo/ECO_0007123,ECO:0007123,ECO:0007123,enzyme inhibition evidence used in manual assertion,A type of enzyme inhibition evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000278,ECO:0000278,ECO:0000278,array-based sequence capture evidence used in manual assertion,A type of array-based sequence capture evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007383,ECO:0007383,ECO:0007383,eTag assay evidence used in automatic assertion,A type of eTag assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007717,ECO:0007717,ECO:0007717,translation assay evidence used in manual assertion,A type of translation assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000180,ECO:0000180,ECO:0000180,clinical study evidence,A type of experimental evidence arising from a controlled investigation that uses human subjects.,,,
http://purl.obolibrary.org/obo/ECO_0006139,ECO:0006139,ECO:0006139,molecular mechanics simulation evidence used in automatic assertion,A type of molecular mechanics simulation evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005567,ECO:0005567,ECO:0005567,steady state activation curve evidence,,true,,
http://purl.obolibrary.org/obo/ECO_0006041,ECO:0006041,ECO:0006041,genetically encoded fluorescent ion concentration sensor assay evidence used in manual assertion,A type of genetically encoded fluorescent ion concentration sensor assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001225,ECO:0001225,ECO:0001225,knockout evidence used in manual assertion,A type of knockout evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001819,ECO:0001819,ECO:0001819,primer extension assay evidence,"A type of transcript expression evidence used to determine expression
levels of mRNA where a labeled synthetic oligonucleotide primer is annealed to mRNA downstream of the presumed transcription start site of a gene. The mRNA is extended with reverse transcriptase, producing cDNA which is electrophoresed, and the band size is enables determination of the 5' end of the mRNA (i.e. the transcription start site).",,,
http://purl.obolibrary.org/obo/ECO_0005803,ECO:0005803,ECO:0005803,motility assay evidence,A type of direct assay evidence where the motility of a cell or cells is determined.,,,
http://purl.obolibrary.org/obo/ECO_0007346,ECO:0007346,ECO:0007346,cognitive assay phenotypic evidence used in automatic assertion,A type of cognitive assay phenotypic evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007842,ECO:0007842,ECO:0007842,curator inference from Oxford Dictionary used in automatic assertion,A type of curator inference from Oxford Dictionary that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0006004,ECO:0006004,ECO:0006004,super-resolution microscopy evidence used in manual assertion,A type of super-resolution microscopy evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007309,ECO:0007309,ECO:0007309,protein expression evidence used in automatic assertion,A type of protein expression evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007569,ECO:0007569,ECO:0007569,split-ubiquitin assay evidence used in automatic assertion,A type of split-ubiquitin assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000106,ECO:0000106,ECO:0000106,northern blot evidence,A type of transcript expression evidence based on electrophoresis and probing to determine levels of RNA expression using a complementary hybridization probe on the separated RNA samples.,,,
http://purl.obolibrary.org/obo/ECO_0007211,ECO:0007211,ECO:0007211,yellow fluorescent protein fusion protein localization evidence used in automatic assertion,A type of yellow fluorescent protein fusion protein localization evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000366,ECO:0000366,ECO:0000366,evidence based on logical inference from automatic annotation used in automatic assertion,A type of evidence based on logical inference from an automatically curated annotation that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007471,ECO:0007471,ECO:0007471,resonant mirror biosensor evidence used in automatic assertion,A type of resonant mirror biosensor evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007805,ECO:0007805,ECO:0007805,substance quantification evidence used in automatic assertion,A type of substance quantification evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001077,ECO:0001077,ECO:0001077,in vivo defarnesylation assay evidence,A type of defarnesylation assay evidence used in an in vivo experiment.,,,
http://purl.obolibrary.org/obo/ECO_0005655,ECO:0005655,ECO:0005655,phylogenetic footprinting evidence used in automatic assertion,A type of phylogenetic footprinting evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007198,ECO:0007198,ECO:0007198,positional similarity evidence used in automatic assertion,A type of positional similarity evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000329,ECO:0000329,ECO:0000329,whole transcript splice pattern evidence used in manual assertion,"A type of transcript splice pattern evidence that is based on the exon combination of a whole transcript, rather than its constituent features, and is used in manual assertion.",,,
http://purl.obolibrary.org/obo/ECO_0007434,ECO:0007434,ECO:0007434,medical imaging evidence used in automatic assertion,A type of medical imaging evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007694,ECO:0007694,ECO:0007694,phosphatase assay evidence used in manual assertion,A type of phosphatase assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000231,ECO:0000231,ECO:0000231,quantitative polymerase chain reaction evidence,A type of DNA detection assay evidence where the reaction product is quantified in real-time across cycles by means of fluorescent dyes or fluorescent probes for detection and quantification of specific sequences in a DNA sample.,,,
http://purl.obolibrary.org/obo/ECO_0005618,ECO:0005618,ECO:0005618,chromatin immunoprecipitation-chip evidence used in automatic assertion,A type of chromatin immunoprecipitation-chip evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005520,ECO:0005520,ECO:0005520,interferometric reflectance imaging sensor evidence,"A type of molecule detection assay evidence based on changes in surface-reflected light due to ligand binding on the surface of a semi-transparent substrate to detect proteins, DNA, and other biological material in a multiplexed, high-throughput microarray format without labels.",,,
http://purl.obolibrary.org/obo/ECO_0007063,ECO:0007063,ECO:0007063,dynamic light scattering assay evidence,A type of light scattering assay evidence derived by analyzing the fluctuations in the internsity of the scattered light by the particles in motion.,,,
http://purl.obolibrary.org/obo/ECO_0007657,ECO:0007657,ECO:0007657,manually integrated combinatorial experimental evidence used in automatic assertion,A type of manually integrated combinatorial experimental evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0006079,ECO:0006079,ECO:0006079,yeast one-hybrid evidence used in manual assertion,A type of hybrid interaction evidence that is used in manual assertion that is based on a protein-DNA complementation assay where a single promoter acts as bait and is screened against a library of prey transcription factors.,,,
http://purl.obolibrary.org/obo/ECO_0001165,ECO:0001165,ECO:0001165,colony counting evidence used in manual assertion,A type of colony counting evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007026,ECO:0007026,ECO:0007026,indirect Coombs test evidence used in manual assertion,A type of indirect Coombs test evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007286,ECO:0007286,ECO:0007286,macropatch voltage clamp recording evidence used in automatic assertion,A type of macropatch voltage clamp recording evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000083,ECO:0000083,ECO:0000083,transmembrane domain prediction evidence,"A type of motif similarity evidence that is based on detection of one, or more, transmembrane domains in the primary sequence of a protein through computational prediction and/or a manual examination of the sequence.",,,
http://purl.obolibrary.org/obo/ECO_0007522,ECO:0007522,ECO:0007522,rapid amplification of cDNA ends polymerase chain reaction evidence used in automatic assertion,A type of rapid amplification of cDNA ends polymerase chain reaction evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007782,ECO:0007782,ECO:0007782,cleavage assay evidence used in automatic assertion,A type of cleavage assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001128,ECO:0001128,ECO:0001128,syngeneic transplantation experiment evidence,A type of experimental phenotypic evidence resulting from a transplantation in which the transplanted material (stem cells) is from an individual's identical twin.,,,
http://purl.obolibrary.org/obo/ECO_0001030,ECO:0001030,ECO:0001030,conditional knockout evidence,A type of knockout evidence resulting from a temporally-restricted and/or tissue-specific targeted gene removal.,,,
http://purl.obolibrary.org/obo/ECO_0007249,ECO:0007249,ECO:0007249,nano-cap analysis of gene expression evidence used in automatic assertion,A type of nano-cap analysis of gene expression evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000046,ECO:0000046,ECO:0000046,protein expression level evidence,A type of protein expression evidence resulting from the quantification of protein production in a sample.,,,
http://purl.obolibrary.org/obo/ECO_0007151,ECO:0007151,ECO:0007151,specific protein inhibition by antibody evidence used in manual assertion,A type of specific protein inhibition by antibody evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007745,ECO:0007745,ECO:0007745,combinatorial experimental evidence used in manual assertion,A type of combinatorial experimental evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005595,ECO:0005595,ECO:0005595,immunoperoxidase immunolocalization evidence used in manual assertion,A type of immunoperoxidase immunolocalization evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001253,ECO:0001253,ECO:0001253,quantitative mass spectrometry evidence used in manual assertion,A type of quantitative mass spectrometry evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001847,ECO:0001847,ECO:0001847,cell population optical density evidence used in manual assertion,A type of cell population optical density evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000009,ECO:0000009,ECO:0000009,transcript expression evidence,A type of expression pattern evidence where abundance of a transcript is analyzed.,,,
http://purl.obolibrary.org/obo/ECO_0007114,ECO:0007114,ECO:0007114,heterologous system uptake evidence used in manual assertion,A type of heterologous system uptake evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000269,ECO:0000269,ECO:0000269,experimental evidence used in manual assertion,A type of experimental evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007374,ECO:0007374,ECO:0007374,crystallography evidence used in automatic assertion,A type of crystallography evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007708,ECO:0007708,ECO:0007708,sumoylation assay evidence used in manual assertion,A type of sumoylation assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007610,ECO:0007610,ECO:0007610,time-lapsed microscopy evidence used in automatic assertion,A type of time-lapsed microscopy evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005558,ECO:0005558,ECO:0005558,motif discovery evidence used in manual assertion,A type of motif discovery evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0006032,ECO:0006032,ECO:0006032,optogenetic evidence,"A type of experimental phenotypic evidence arising from experiment in which neuronal activity is manipulated using genetically encoded, optically activated neuronal actuators.",,,
http://purl.obolibrary.org/obo/ECO_0001216,ECO:0001216,ECO:0001216,in vivo palmitoylation assay evidence used in manual assertion,A type of in vivo palmitoylation assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007337,ECO:0007337,ECO:0007337,7-aminoactinomycin staining evidence used in automatic assertion,A type of 7-aminoactinomycin staining evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007597,ECO:0007597,ECO:0007597,slide agglutination test evidence used in automatic assertion,A type of slide agglutination test evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000134,ECO:0000134,ECO:0000134,transport assay evidence,A type of direct assay evidence resulting from the activity assessment of transport proteins.,,,
http://purl.obolibrary.org/obo/ECO_0007833,ECO:0007833,ECO:0007833,curator inference from authoritative source used in automatic assertion,A type of curator inference from authoritative source that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007202,ECO:0007202,ECO:0007202,morphological similarity evidence used in automatic assertion,A type of morphological similarity evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007462,ECO:0007462,ECO:0007462,urine test evidence used in automatic assertion,A type of urine test evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001068,ECO:0001068,ECO:0001068,in vitro protein kinase assay evidence,A type of protein kinase assay evidence used in an in vitro experiment.,,,
http://purl.obolibrary.org/obo/ECO_0005646,ECO:0005646,ECO:0005646,interferometric reflectance imaging sensor evidence used in automatic assertion,A type of interferometric reflectance imaging sensor evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007189,ECO:0007189,ECO:0007189,inference from experimental data evidence used in manual assertion,A type of inference from experimental data evidence that is used in a manual assertion.,true,,
http://purl.obolibrary.org/obo/ECO_0007425,ECO:0007425,ECO:0007425,in vivo ubiquitination assay evidence used in automatic assertion,A type of in vivo ubiquitination assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007685,ECO:0007685,ECO:0007685,substance quantification evidence used in manual assertion,A type of substance quantification evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000222,ECO:0000222,ECO:0000222,Illumina sequencing evidence,"A type of high throughput nucleotide sequencing evidence in which sequence is determined through hybridization of adaptor-ligated DNA to a glass slide on which each fragment is simultaneously clonally amplified, followed by progressive rounds of base incorporation with fluorescently-tagged nucleotides, washing, imaging, and cleavage.",,,
http://purl.obolibrary.org/obo/ECO_0005609,ECO:0005609,ECO:0005609,capillary assay evidence,A type of chemotaxis assay evidence where the presence or absence of positive or negative chemotaxis is determined by measuring the rate of accumulation of the cells into a capillary.,,,
http://purl.obolibrary.org/obo/ECO_0001193,ECO:0001193,ECO:0001193,in vitro defarnesylation assay evidence used in manual assertion,A type of in vitro defarnesylation assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005511,ECO:0005511,ECO:0005511,duplication mutation evidence,"A type of experimental phenotypic evidence resulting from a mutation in which inserted nucleotide(s) have a sequence identical to, or derived from, adjacent nucleotides.",,,
http://purl.obolibrary.org/obo/ECO_0007054,ECO:0007054,ECO:0007054,koehler illumination microscopy evidence used in manual assertion,A type of koehler illumination microscopy evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007648,ECO:0007648,ECO:0007648,manually integrated combinatorial computational evidence,A type of manually integrated combinatorial evidence in which two or more distinct types of computational evidence are integrated manually.,,,
http://purl.obolibrary.org/obo/ECO_0007550,ECO:0007550,ECO:0007550,genetically encoded fluorescent electrophysiology assay evidence used in automatic assertion,A type of genetically encoded fluorescent electrophysiology assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001156,ECO:0001156,ECO:0001156,caspase assay evidence used in manual assertion,A type of caspase assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007017,ECO:0007017,ECO:0007017,photoconversion evidence,A type of fluorescence evidence where a molecule tagged with a fluorescent protein is exposed to ultraviolet or blue light to shift the spectral emission properties for visualization.,,,
http://purl.obolibrary.org/obo/ECO_0007277,ECO:0007277,ECO:0007277,use dependence of inactivation evidence used in automatic assertion,A type of use dependence of inactivation evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000074,ECO:0000074,ECO:0000074,split-ubiquitin assay evidence,A type of physical interaction evidence that is based on detection of protein-protein interaction between a bait and prey protein by in vivo reconstitution of split-ubiquitin (when bait and prey interact) and release of a reporter protein.,,,
http://purl.obolibrary.org/obo/ECO_0007513,ECO:0007513,ECO:0007513,heteronuclear single quantum coherence spectroscopy evidence used in automatic assertion,A type of heteronuclear single quantum coherence spectroscopy evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007773,ECO:0007773,ECO:0007773,cell-based assay evidence used in automatic assertion,A type of cell-based assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000310,ECO:0000310,ECO:0000310,nano-cap analysis of gene expression evidence,A type of transcript expression evidence based on high-throughput (HT) sequencing of the 5' ends of cDNA molecules that are selected by reverse transcriptase template switching.,,,
http://purl.obolibrary.org/obo/ECO_0001119,ECO:0001119,ECO:0001119,quantitative mass spectrometry evidence,"A type of mass spectrometry evidence resulting from quantitative analysis of peptides, proteins, and proteomes.",,,
http://purl.obolibrary.org/obo/ECO_0001021,ECO:0001021,ECO:0001021,cell permeability assay evidence,A type of cell-based assay evidence resulting from the quantification of cell permeability.,,,
http://purl.obolibrary.org/obo/ECO_0000037,ECO:0000037,ECO:0000037,not_recorded,,true,,
http://purl.obolibrary.org/obo/ECO_0007142,ECO:0007142,ECO:0007142,green fluorescent protein immunolocalization evidence used in manual assertion,A type of green fluorescent protein immunolocalization evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007736,ECO:0007736,ECO:0007736,molecule detection assay evidence used in manual assertion,A type of molecule detection assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005586,ECO:0005586,ECO:0005586,high throughput mass spectrometry evidence used in manual assertion,A type of high throughput mass spectrometry evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0006060,ECO:0006060,ECO:0006060,high throughput cell biology evidence used in automatic assertion,A type of high throughput evidence used in an automatic assertion where a classical cell biology technique is automated with equipment to allow for assaying biomolecules in parallel.,,,
http://purl.obolibrary.org/obo/ECO_0001244,ECO:0001244,ECO:0001244,peptide affinity enrichment evidence used in manual assertion,A type of peptide affinity enrichment evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001838,ECO:0001838,ECO:0001838,in situ hybridization evidence used in manual assertion,A type of in situ hybridization evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007365,ECO:0007365,ECO:0007365,colony counting evidence used in automatic assertion,A type of colony counting evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000162,ECO:0000162,ECO:0000162,heterologous system uptake evidence,A type of transport assay evidence in which the uptake mechanism of a transporter is investigated in a cell that does not normally express that protein.,,,
http://purl.obolibrary.org/obo/ECO_0007601,ECO:0007601,ECO:0007601,viral hemagglutination inhibition assay evidence used in automatic assertion,A type of viral hemagglutination inhibition assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005549,ECO:0005549,ECO:0005549,biological system reconstruction evidence based on homology evidence,"A type of biological system reconstruction where the evidence is inferred by homology based on conservation of sequence, function, and composition from an existing experimentally supported model to a process, pathway, or complex.",,,
http://purl.obolibrary.org/obo/ECO_0006023,ECO:0006023,ECO:0006023,microtiter plate biofilm assay evidence used in manual assertion,A type of microtiter plate biofilm assay evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001207,ECO:0001207,ECO:0001207,in vivo acetylation assay evidence used in manual assertion,A type of in vivo acetylation assay evidence that is used in manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007328,ECO:0007328,ECO:0007328,biological aspect of ancestor evidence used in automatic assertion,A type of biological aspect of ancestor evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007588,ECO:0007588,ECO:0007588,high throughput genetic interaction phenotypic evidence used in automatic assertion,A type of high throughput genetic interaction phenotypic evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007230,ECO:0007230,ECO:0007230,454 pyrosequencing evidence used in automatic assertion,A type of 454 pyrosequencing evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007490,ECO:0007490,ECO:0007490,confocal microscopy evidence used in automatic assertion,A type of confocal microscopy evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007824,ECO:0007824,ECO:0007824,phenotypic similarity evidence used in automatic assertion,A type of phenotypic similarity evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001096,ECO:0001096,ECO:0001096,mass spectrometry evidence,A type of spectrometry evidence resulting from identifying the amount and type of material entities present in a sample by fragmenting it and measuring the mass-to-charge ratio of the resulting particles.,,,
http://purl.obolibrary.org/obo/ECO_0005674,ECO:0005674,ECO:0005674,ad-hoc qualitative phenotype observation evidence used in manual assertion,A type of ad-hoc qualitative phenotype observation that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001592,ECO:0001592,ECO:0001592,polysome profiling evidence,A type of experimental evidence employed to study the associations between multiple ribosomes and mRNA that utilizes density gradient centrifugation to separate out the lysate of cells of interest with the objective of isolating polysomes/polyribosomes which are complexes of an mRNA molecule and two or more ribosomes that act to translate mRNA.  The optical density of the fractions is then determined.,,,
http://purl.obolibrary.org/obo/ECO_0000348,ECO:0000348,ECO:0000348,Full support of intron position by RNA-sequencing alignment evidence used in automatic assertion,A type of full support of intron position by RNA-seq alignment evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007453,ECO:0007453,ECO:0007453,protein sequencing assay evidence used in automatic assertion,A type of protein sequencing assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000250,ECO:0000250,ECO:0000250,sequence similarity evidence used in manual assertion,A type of sequence similarity evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001059,ECO:0001059,ECO:0001059,in vitro deubiquitination assay evidence,A type of deubiquitination assay evidence used in an in vitro experiment.,,,
http://purl.obolibrary.org/obo/ECO_0005637,ECO:0005637,ECO:0005637,green fluorescent protein reporter gene assay evidence used in automatic assertion,A type of green fluorescent protein reporter gene assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001555,ECO:0001555,ECO:0001555,palmitoylation assay evidence,A type of direct assay evidence where palmitoylated residues in a protein are detected.,,,
http://purl.obolibrary.org/obo/ECO_0001571,ECO:0001571,ECO:0001571,colony diameter phenotype evidence,A type of colony size phenotypic evidence resulting from measurement of a microbial colony's diameter.,,,
http://purl.obolibrary.org/obo/ECO_0007082,ECO:0007082,ECO:0007082,colony size phenotypic evidence used in manual assertion,A type of colony size phenotypic evidence that is used in an manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007416,ECO:0007416,ECO:0007416,in vivo deubiquitination assay evidence used in automatic assertion,A type of in vivo deubiquitination assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007676,ECO:0007676,ECO:0007676,manually integrated combinatorial evidence used in automatic assertion,A type of manually integrated combinatorial evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000213,ECO:0000213,ECO:0000213,combinatorial evidence used in automatic assertion,A type of combinatorial analysis that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0006098,ECO:0006098,ECO:0006098,temperature-sensitive mutant phenotypic evidence,A type of mutant phenotype evidence resulting from altered gene function at higher temperatures.,,,
http://purl.obolibrary.org/obo/ECO_0001184,ECO:0001184,ECO:0001184,gel-filtration evidence used in manual assertion,A type of gel-filtration evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005502,ECO:0005502,ECO:0005502,ex vivo assay evidence,"A type of direct assay evidence derived by studying an organ, tissues, or cells taken from an organism and studied in an external environment with the minimum alteration of natural conditions.",,,
http://purl.obolibrary.org/obo/ECO_0007045,ECO:0007045,ECO:0007045,scanning electron microscopy evidence,A type of electron microscopy evidence where a focused beam of high-energy electrons is used to generate a variety of signals at the surface of solid specimens.,,,
http://purl.obolibrary.org/obo/ECO_0007639,ECO:0007639,ECO:0007639,curator inference from Britannica,A type of curator inference from encyclopedia where the reference is to an Encyclopedia Britannica article.,,,
http://purl.obolibrary.org/obo/ECO_0007541,ECO:0007541,ECO:0007541,biofilm formation assay evidence used in automatic assertion,A type of biofilm formation assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001147,ECO:0001147,ECO:0001147,anion-exchange chromatography evidence used in manual assertion,A type of anion-exchange chromatography evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007008,ECO:0007008,ECO:0007008,radioligand binding assay evidence,"A type of protein binding evidence in which radioactive ligands are used to measure receptor-ligand interactions, such as in determining selectivity for a particular ligand.",,,
http://purl.obolibrary.org/obo/ECO_0007268,ECO:0007268,ECO:0007268,duplication mutation evidence used in automatic assertion,A type of duplication mutation evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007170,ECO:0007170,ECO:0007170,macroscopic current trace evidence used in manual assertion,A type of macroscopic current trace evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007504,ECO:0007504,ECO:0007504,copper-phenanthroline footprinting evidence used in automatic assertion,A type of copper-phenanthroline footprinting evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000301,ECO:0000301,ECO:0000301,beta-galactosidase protein immunolocalization evidence,A type of immunolocalization evidence that was generated using LacZ protein as a marker.,,,
http://purl.obolibrary.org/obo/ECO_0001012,ECO:0001012,ECO:0001012,cognitive assay phenotypic evidence,A type of experimental phenotypic evidence resulting from behavioral phenotyping and analysis to assess cognitive functioning.,,,
http://purl.obolibrary.org/obo/ECO_0001272,ECO:0001272,ECO:0001272,high-performance liquid chromatography evidence used in manual assertion,A type of high-performance liquid chromatography evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000028,ECO:0000028,ECO:0000028,motif similarity evidence,A type of match to sequence model evidence that is based on the presence of a recognized domain or motif in a gene product's (usually protein) primary sequence.,,,
http://purl.obolibrary.org/obo/ECO_0007133,ECO:0007133,ECO:0007133,3C-qPCR evidence used in manual assertion,A type of 3C-qPCR evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0000288,ECO:0000288,ECO:0000288,RNA protection assay evidence used in manual assertion,A type of RNA protection assay that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007393,ECO:0007393,ECO:0007393,in vitro acetylation assay evidence used in automatic assertion,A type of in vitro acetylation assay evidence that is used in an automatic assertion.,,,
http://purl.obolibrary.org/obo/ECO_0007727,ECO:0007727,ECO:0007727,nucleic acid localization evidence used in manual assertion,A type of nucleic acid localization evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0005577,ECO:0005577,ECO:0005577,electroencephalography recording evidence,A type of electrophysiology assay evidence that involves recording the electrical activity of the brain by means of electrodes placed on the surface of the head.,,,
http://purl.obolibrary.org/obo/ECO_0006051,ECO:0006051,ECO:0006051,morpholino experiment evidence used in manual assertion,A type of morpholino experiment evidence that is used in a manual assertion.,,,
http://purl.obolibrary.org/obo/ECO_0001235,ECO:0001235,ECO:0001235,MTT assay evidence used in manual assertion,A type of MTT assay evidence that is used in a manual assertion.,,,
