term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/MPATH_559,MPATH:559,MPATH:559,Acinar adenocarcinoma,Tumor composed of small glandular clusters with small lumens.,,,
http://purl.obolibrary.org/obo/MPATH_853,MPATH:853,MPATH:853,systemic plasmacytosis,Abnormality of circulating plasma cells,,,
http://purl.obolibrary.org/obo/MPATH_876,MPATH:876,MPATH:876,systemic plasmacytosis,systemic manifestation of plasmacytosis. Disseminated in the circulation.,,,
http://purl.obolibrary.org/obo/MPATH_306,MPATH:306,MPATH:306,signet ring cell carcinoma,Adenocarcinoma of signet ring type arising from exocrine cells of the gastric mucosa or enterocytes of intestinal mucosa. (M-8490/3).,,,
http://purl.obolibrary.org/obo/MPATH_600,MPATH:600,MPATH:600,branching defect,Aberrant branch or branching pattern of a branched structure such as the bronchus.,,,
http://purl.obolibrary.org/obo/MPATH_394,MPATH:394,MPATH:394,osteochondroma,Benign bone tumor characterized by hyaline cartilage capped bony growths that project from the surface of the affected bone. (M-9210/0).,,,
http://purl.obolibrary.org/obo/MPATH_141,MPATH:141,MPATH:141,inflammatory polyp,A projecting mass of granulation tissue which may become covered by regenerating epithelium.,,,
http://purl.obolibrary.org/obo/MPATH_866,MPATH:866,MPATH:866,gastric adenomatous hyperplasia,Thickening of the glandular epithelium,,,
http://purl.obolibrary.org/obo/MPATH_319,MPATH:319,MPATH:319,spermatocytic seminoma,"Neoplasm of the testis usually found within the tubule. Some debate as to whether it is of germ cell origin in contrast to classical seminoma. Three types of cells are identified in spermatocytic seminomas: those with small, intermediate, and large nuclei in humans. (M-9063/3).",,,
http://purl.obolibrary.org/obo/MPATH_613,MPATH:613,MPATH:613,pigmentation,"Coloration, either normal or pathologic, of the skin or tissues resulting from a deposit of pigment.",,,
http://purl.obolibrary.org/obo/MPATH_154,MPATH:154,MPATH:154,hyperkeratosis,Thickening of the surface layers (stratum corneum) in the skin or other stratified squamous epithelium. Cf. ortho- and para-keratosis.,,,
http://purl.obolibrary.org/obo/MPATH_879,MPATH:879,MPATH:879,gingivitis,Inflammation of the tooth gum,,,
http://purl.obolibrary.org/obo/MPATH_626,MPATH:626,MPATH:626,prolapse,"To sink down, said of an organ or other part. A sinking of an organ or other part, especially its appearance at a natural or artificial orifice.",,,
http://purl.obolibrary.org/obo/MPATH_167,MPATH:167,MPATH:167,intestinal metaplasia,Appearance of heterotopic intestinal epithelium.,,,
http://purl.obolibrary.org/obo/MPATH_461,MPATH:461,MPATH:461,cataract; capsular-epithelial,Proliferation of lens epithelium and capsule leading to fibrous metaplasia and anterior subcapsular cataract ( ASC) . Possible developmental origin.,,,
http://purl.obolibrary.org/obo/MPATH_639,MPATH:639,MPATH:639,hydrocephalus,Accumulation of water in the ventricles of the brain.,,,
http://purl.obolibrary.org/obo/MPATH_474,MPATH:474,MPATH:474,ectasia,Dilation of a tubular structure.,,,
http://purl.obolibrary.org/obo/MPATH_221,MPATH:221,MPATH:221,apocrine adenoma,Benign neoplasm of the epithelium of apocrine glands (M-8401/0).,,,
http://purl.obolibrary.org/obo/MPATH_487,MPATH:487,MPATH:487,intestinal intra-epithelial neoplasia,Histologically apparent areas of dysplasia that are not grossly visible (smaller than 0.5-1 mm). Lesions may involve single or multiple glands.,,,
http://purl.obolibrary.org/obo/MPATH_781,MPATH:781,MPATH:781,encephalomalacia,"Softening of brain tissue, usually caused by vascular insufficiency or degenerative changes.",,,
http://purl.obolibrary.org/obo/MPATH_234,MPATH:234,MPATH:234,basal cell carcinoma,Malignant neoplasm of the basal cells of the epidermis with local invasion. (M-8090/3).,,,
http://purl.obolibrary.org/obo/MPATH_21,MPATH:21,MPATH:21,lysosomal defect,Defect in the structure or function of the lysosomes.,,,
http://purl.obolibrary.org/obo/MPATH_706,MPATH:706,MPATH:706,cryptorchidism,,,,
http://purl.obolibrary.org/obo/MPATH_794,MPATH:794,MPATH:794,melena,"Digested blood in the lumen of the stomach or small intestine, indicative of hemorrhage.",,,
http://purl.obolibrary.org/obo/MPATH_247,MPATH:247,MPATH:247,ependymoma,Neoplasm derived from the ependymal cells lining the ventricles and aqueduct of the brain and the central canal of the spinal cord. Malignant or benign. (M-9391/3).,,,
http://purl.obolibrary.org/obo/MPATH_34,MPATH:34,MPATH:34,amyloid deposition,Extracellular deposition of amyloid protein.,,,
http://purl.obolibrary.org/obo/MPATH_541,MPATH:541,MPATH:541,T large cell anaplastic lymphoma,Diffuse large pleiomorphic T cell lymphoma. This entity does not correspond to human anaplastic large cell lymphoma.,,,
http://purl.obolibrary.org/obo/MPATH_719,MPATH:719,MPATH:719,bronchiectasia,,,,
http://purl.obolibrary.org/obo/MPATH_554,MPATH:554,MPATH:554,dystrophy,"Regressive changes which may increase in severity, and which may result from defective nutrition or support of a tissue or organ.",,,
http://purl.obolibrary.org/obo/MPATH_47,MPATH:47,MPATH:47,intracellular and extracellular depletion,Loss or dispersion of specific intra- and extracellular substances.,,,
http://purl.obolibrary.org/obo/MPATH_441,MPATH:441,MPATH:441,synovioma,synovioma,true,,
http://purl.obolibrary.org/obo/MPATH_301,MPATH:301,MPATH:301,pineocytoma,A tumor arising in the pineal gland that resembles normal pineal parenchyma. (M-9361/1).,,,
http://purl.obolibrary.org/obo/MPATH_567,MPATH:567,MPATH:567,pilocytic astrocytoma,Glial cell derived tumor composed of bipolar cells with long `hairlike` GFAP-positive processes. (M9421/1).,,,
http://purl.obolibrary.org/obo/MPATH_861,MPATH:861,MPATH:861,edematous cholecystitis,cholecystitis associated with edema,,,
http://purl.obolibrary.org/obo/MPATH_314,MPATH:314,MPATH:314,endodermal sinus tumor,Germ cell derived tumors resembling parietal or visceral yolk sac endoderm derivatives. Abundant eosinophilic matrix surrounding nests and cords of neoplastic cells. (M-9071-3).,,,
http://purl.obolibrary.org/obo/MPATH_874,MPATH:874,MPATH:874,plasmacytosis,"Plasmacytosis is a hyperplastic condition in which there is an unusually large proportion of mature plasma cells in tissues, exudates, or blood.",,,
http://purl.obolibrary.org/obo/MPATH_852,MPATH:852,MPATH:852,plasmacytosis,"A condition in which there is an unusually large proportion of plasma cells in tissues, exudates, or blood.",,,
http://purl.obolibrary.org/obo/MPATH_327,MPATH:327,MPATH:327,gynandroblastoma,gynandroblastoma,true,,
http://purl.obolibrary.org/obo/MPATH_621,MPATH:621,MPATH:621,inter-ventricular septal defect,Failure of the inter-ventricular septum to completely close between the left and right ventricles.,,,
http://purl.obolibrary.org/obo/MPATH_162,MPATH:162,MPATH:162,epithelial metaplasia,Metaplasia occurring within epithelia.,,,
http://purl.obolibrary.org/obo/MPATH_887,MPATH:887,MPATH:887,lymphatic metastasis,Metastatic tumor in the lymphatic vessels or lymph nodes of unspecified origin.,,,
http://purl.obolibrary.org/obo/MPATH_634,MPATH:634,MPATH:634,furunculosis,"Focal suppurative inflammation of the skin and subcutaneous tissues, enclosing a central slough or `core`.",,,
http://purl.obolibrary.org/obo/MPATH_175,MPATH:175,MPATH:175,healing and repair process,"The process, normal or abnormal, of damage repair or wound closure.",,,
http://purl.obolibrary.org/obo/MPATH_647,MPATH:647,MPATH:647,interstitial nephritis,,,,
http://purl.obolibrary.org/obo/MPATH_188,MPATH:188,MPATH:188,immunopathological process,Inappropriate or aberrant activation or suppression of the immune or inflammatory response.,,,
http://purl.obolibrary.org/obo/MPATH_482,MPATH:482,MPATH:482,focal hyperplasia,Localised hyperplastic lesion. Polyclonal lesions are probably benign but clonal lesions may progress to malignancy.,,,
http://purl.obolibrary.org/obo/MPATH_333,MPATH:333,MPATH:333,sex cord tumor,sex cord tumor,true,,
http://purl.obolibrary.org/obo/MPATH_407,MPATH:407,MPATH:407,fibroma,Benign neoplasm of fibroblasts/fibrocytes with poor/moderate cellularity. (M-8810/0).,,,
http://purl.obolibrary.org/obo/MPATH_701,MPATH:701,MPATH:701,developmental aspermia,,,,
http://purl.obolibrary.org/obo/MPATH_495,MPATH:495,MPATH:495,glomangioma,Tumor derived from the capillary glomus with arteriovenous capillary anastomoses. Often characterized by multiple tumors resembling cavernous hemangioma (M-8712/0).,,,
http://purl.obolibrary.org/obo/MPATH_242,MPATH:242,MPATH:242,hemangiosarcoma,Malignant neoplasm derived from pluripotential mesenchymal stem cells or endothelial cells of blood vessels. (M-9120/3).,,,
http://purl.obolibrary.org/obo/MPATH_714,MPATH:714,MPATH:714,situs inversus with levocardia,,,,
http://purl.obolibrary.org/obo/MPATH_255,MPATH:255,MPATH:255,adenoacanthoma,Mixed tumor of glandular epithelia with squamous and glandular diffferentiation. (M-8570/3).,,,
http://purl.obolibrary.org/obo/MPATH_42,MPATH:42,MPATH:42,lipid deposition,Extra or intracellular deposition of lipid.,,,
http://purl.obolibrary.org/obo/MPATH_727,MPATH:727,MPATH:727,hepatic hemosiderosis,,,,
http://purl.obolibrary.org/obo/MPATH_55,MPATH:55,MPATH:55,developmental and structural abnormality,Developmental and structural abnormalities occurring during embryonic development or during adult life.,,,
http://purl.obolibrary.org/obo/MPATH_268,MPATH:268,MPATH:268,adenocarcinoma,Malignant neoplasm of epithelial cells in glandular or glandlike pattern. (M-8140/3).,,,
http://purl.obolibrary.org/obo/MPATH_562,MPATH:562,MPATH:562,torsion,The twisting of a bodily organ or part on its own axis.,,,
http://purl.obolibrary.org/obo/MPATH_68,MPATH:68,MPATH:68,diverticulum,A blind ended outpouching through the wall of a tubular organ or bounded cavity.,,,
http://purl.obolibrary.org/obo/MPATH_575,MPATH:575,MPATH:575,basaloid follicular neoplasms,"This is a new diagnostic term that the MMHC pathology panel felt best described a diagnostically challenging set of tumors that share the feature of being compose of basaloid cells showing follicular differentiation to some extent. These tumors are common in GEM involving the hedgehog signaling pathway and frequently have more than one of the histologic patterns listed below. The designation of benign and malignant has been excluded from the primary diagnosis purposely, as this is frequently difficult to determine in these characteristically well circumscribed tumors. The presence of a disorganized (non-palisaded) sheet-like growth pattern, tumor necrosis, or numerous mitoses are felt to represent malignant transformation.",,,
http://purl.obolibrary.org/obo/MPATH_322,MPATH:322,MPATH:322,teratoma,Generally benign germ cell derived tumors of male or female containing derivatives from all three germ layers with differentiation in the malignant form being poor. Malignant tumors are highly metatstatic. (M-9080/1).,,,
http://purl.obolibrary.org/obo/MPATH_588,MPATH:588,MPATH:588,Dysplasia,Dysplasia,true,,
http://purl.obolibrary.org/obo/MPATH_882,MPATH:882,MPATH:882,hepatic peri-ductal inflammation,Inflammatory cell infiltrate around bile ducts within the liver.,,,
http://purl.obolibrary.org/obo/MPATH_335,MPATH:335,MPATH:335,hematopoietic/lymphoid malignancies/disorder,Proliferative disorders and malignancies of the lymphoid and non lymphoid haematopoietic lineages.,,,
http://purl.obolibrary.org/obo/MPATH_807,MPATH:807,MPATH:807,hygroma,"Large cystic subcutaneous spaces usually found in the flexures, especially around the neck.",,,
http://purl.obolibrary.org/obo/MPATH_170,MPATH:170,MPATH:170,oncocytic metaplasia,Appearance of oncocytic cells in for example an epithelium or tumor.,,,
http://purl.obolibrary.org/obo/MPATH_348,MPATH:348,MPATH:348,thymic lymphoma,thymic lymphoma,true,,
http://purl.obolibrary.org/obo/MPATH_459,MPATH:459,MPATH:459,obsolete,obsolete,true,,
http://purl.obolibrary.org/obo/MPATH_642,MPATH:642,MPATH:642,cholesterol deposition,Intra or extracellular deposition of cholesterol.,,,
http://purl.obolibrary.org/obo/MPATH_183,MPATH:183,MPATH:183,granulation tissue,Newly formed connective (vascular or fibrous)tissue caused by inflammation or healing (repair) processes. Microscopically consists of capillaries fibroblastic cells and inflammatory cells.,,,
http://purl.obolibrary.org/obo/MPATH_655,MPATH:655,MPATH:655,lingual adenitis,,,,
http://purl.obolibrary.org/obo/MPATH_108,MPATH:108,MPATH:108,disseminated intravascular coagulation,"A syndrome consequent to uncontrolled activation of blood clotting factors leading to disseminated platelet lysis, and fibrin deposition, ultimately leading to bleeding and necrosis as a consequence of inhibition of fibrin polymerisation by degradation products.",,,
http://purl.obolibrary.org/obo/MPATH_196,MPATH:196,MPATH:196,dermatitis,Inflammation of the skin.,,,
http://purl.obolibrary.org/obo/MPATH_489,MPATH:489,MPATH:489,"stomach, oesophagus and pancreatic intra-epithelial neoplasia","stomach, oesophagus and pancreatic intra-epithelial neoplasia",,,
http://purl.obolibrary.org/obo/MPATH_490,MPATH:490,MPATH:490,adenomatous polyp,Benign neoplastic growth containing areas of adenomatous structure (progression).,,,
http://purl.obolibrary.org/obo/MPATH_668,MPATH:668,MPATH:668,tracheitis,,,,
http://purl.obolibrary.org/obo/MPATH_415,MPATH:415,MPATH:415,lipomatous tumor,Tumors derived from the lipogenic lineage or showing predominantly lipomatous differentiation.,,,
http://purl.obolibrary.org/obo/MPATH_250,MPATH:250,MPATH:250,medulloblastoma,Neoplasm derived from the primitive neurectodermal cells of the cerebellum. (M-9470/3). May be considered by some authorities a synonym of PNET in the CNS.,,,
http://purl.obolibrary.org/obo/MPATH_428,MPATH:428,MPATH:428,rhabdomyosarcoma,Malignant tumor of striated muscle or pluripotential mesenchymal stem cells. (M-8900/3).,,,
http://purl.obolibrary.org/obo/MPATH_722,MPATH:722,MPATH:722,rhabdomyoma,Benign stromal tumors of the soft tissue with skeletal muscle differentiation.,,,
http://purl.obolibrary.org/obo/MPATH_263,MPATH:263,MPATH:263,rhabdoid sarcoma,"Sarcomatous tumors, presenting a wide histological, ultrastructural, and immunocytochemical spectrum. M-8963/3.",,,
http://purl.obolibrary.org/obo/MPATH_50,MPATH:50,MPATH:50,glycogen depletion,Reduction in intracellular glycogen content.,,,
http://purl.obolibrary.org/obo/MPATH_735,MPATH:735,MPATH:735,molar hypercementosis,Thickening of the cementum layer of the molars.,,,
http://purl.obolibrary.org/obo/MPATH_63,MPATH:63,MPATH:63,depletion,The removal of accumulated fluids or solids.,,,
http://purl.obolibrary.org/obo/MPATH_276,MPATH:276,MPATH:276,cystadenocarcinoma,"Malignant neoplasm derived from glandular epithelium, in which cystic accumulations of retained secretions are formed. (M-8440/3).",,,
http://purl.obolibrary.org/obo/MPATH_570,MPATH:570,MPATH:570,peripheral nervous system tumors,Tumors of the peripheral nervous system.,,,
http://purl.obolibrary.org/obo/MPATH_748,MPATH:748,MPATH:748,recanalised thrombus,An old organized thrombus that has been recanalized to permit blood flow.,,,
http://purl.obolibrary.org/obo/MPATH_76,MPATH:76,MPATH:76,heterotopia,Congenital appearance of a body part or tissue or cell type in a region where it is not normally found ( topographical anomaly).,,,
http://purl.obolibrary.org/obo/MPATH_289,MPATH:289,MPATH:289,lobular carcinoma,A form of breast adenocarcinoma derived from lobular cells. (M-8520/3).,,,
http://purl.obolibrary.org/obo/MPATH_583,MPATH:583,MPATH:583,scarring alopecia,Loss of hair follicles in a diffuse dermal scar.,,,
http://purl.obolibrary.org/obo/MPATH_330,MPATH:330,MPATH:330,ovarian stromal tumor,"Tumor consists of a mixture of granulosa, luteal thecal, Sertoli and stromal cells. (M-8590/1).",,,
http://purl.obolibrary.org/obo/MPATH_508,MPATH:508,MPATH:508,myeloid dysplasias,Haematopoietic proliferation with evidence of trilineage dysplasia.,,,
http://purl.obolibrary.org/obo/MPATH_89,MPATH:89,MPATH:89,cardiovascular developmental defect,Abnormal development of the heart or vascular tissue resulting in morphological abnormality.,,,
http://purl.obolibrary.org/obo/MPATH_802,MPATH:802,MPATH:802,rectal prolapse,Eversion through the anus.,,,
http://purl.obolibrary.org/obo/MPATH_596,MPATH:596,MPATH:596,pathological process,"The organic response of tissues to external insult, injury or underlying genetic or epigenetic lesion.",,,
http://purl.obolibrary.org/obo/MPATH_815,MPATH:815,MPATH:815,macrovesicular lipidosis,"subtype of steatosis with Hepatocytes containing a large well-defined single rounded vacuole within each cell, nucleus and cytoplasm displaced to the periphery,",,,
http://purl.obolibrary.org/obo/MPATH_356,MPATH:356,MPATH:356,hepatoblastoma,"Malignant neoplasm of the liver of unknown origin . Liver blastemal cells, neoplastic hepatocytes, oval cells and biliary epithelial cells have been proposed. (M- 8970/3).",,,
http://purl.obolibrary.org/obo/MPATH_650,MPATH:650,MPATH:650,proliferative dermatitis,,,,
http://purl.obolibrary.org/obo/MPATH_103,MPATH:103,MPATH:103,placental vascular defect,Any defect in the maternal or embryonic placental circulation.,,,
http://purl.obolibrary.org/obo/MPATH_828,MPATH:828,MPATH:828,focal dermatitis,locally demarcated region of inflammation in the skin,,,
http://purl.obolibrary.org/obo/MPATH_191,MPATH:191,MPATH:191,type II hypersensitivity,Caused by an antibody/antigen reaction: antibodies are directly or indirectly cytotoxic to antigens on cell surfaces or in connective tissues.,,,
http://purl.obolibrary.org/obo/MPATH_369,MPATH:369,MPATH:369,endocrine adenoma,endocrine adenoma,true,,
http://purl.obolibrary.org/obo/MPATH_663,MPATH:663,MPATH:663,peritonitis,,,,
http://purl.obolibrary.org/obo/MPATH_116,MPATH:116,MPATH:116,pulmonary embolism,Occlusion of pulmonary vessels by an embolus.,,,
http://purl.obolibrary.org/obo/MPATH_410,MPATH:410,MPATH:410,giant cell tumor of soft tissue,Malignant or benign tumor of pluripotential mesenchymal stem cells giving rise to large multinucleated cells (M- 9251/1).,,,
http://purl.obolibrary.org/obo/MPATH_676,MPATH:676,MPATH:676,nephritis,,,,
http://purl.obolibrary.org/obo/MPATH_129,MPATH:129,MPATH:129,epithelial dysplasia,epithelial dysplasia,true,,
http://purl.obolibrary.org/obo/MPATH_423,MPATH:423,MPATH:423,myomatous tumor,Neoplasms derived from myogenic lineages or predominantly composed of cells showing myomatous differentiation.,,,
http://purl.obolibrary.org/obo/MPATH_689,MPATH:689,MPATH:689,lymphangitis,,,,
http://purl.obolibrary.org/obo/MPATH_436,MPATH:436,MPATH:436,neurofibromatosis,Systemic manifestation of MPATH:435 ( M-9540/1).,,,
http://purl.obolibrary.org/obo/MPATH_730,MPATH:730,MPATH:730,renal tubular concretion,,,,
http://purl.obolibrary.org/obo/MPATH_271,MPATH:271,MPATH:271,adenomatous polyposis coli,"Spontaneous intestinal adenoma formation. Polyps increase in number, causing symptoms of chronic colitis and potentially transform into adenocarcinoma. (M-8220/0).",,,
http://purl.obolibrary.org/obo/MPATH_449,MPATH:449,MPATH:449,verrucous carcinoma,A well-differentiated papillary squamous cell carcinoma. (M-8051/3).,,,
http://purl.obolibrary.org/obo/MPATH_743,MPATH:743,MPATH:743,hepatic centrolobular fatty metamorphosis,Accumulation of clear large vacuoles in hepatocytes (most likely lipid pending frozen sections and oil red O or other lipid stains) around central veins.,,,
http://purl.obolibrary.org/obo/MPATH_71,MPATH:71,MPATH:71,fusion process defect,Failure of two or more structures ( not voids or lumens) to join together.,,,
http://purl.obolibrary.org/obo/MPATH_284,MPATH:284,MPATH:284,intraductal papillary carcinoma,Infiltrating tumor with papillary morphology derived from the breast epithelium (M-8503/3).,,,
http://purl.obolibrary.org/obo/MPATH_756,MPATH:756,MPATH:756,polyarteritis nodosa,"Chronic inflammation in and around small and medium sized arteries, often in more than one location.",,,
http://purl.obolibrary.org/obo/MPATH_209,MPATH:209,MPATH:209,secondary immunodeficiency disease,"Defect in the immune system subsequent to external injury, infection, ablation or deficiency.",,,
http://purl.obolibrary.org/obo/MPATH_503,MPATH:503,MPATH:503,biphenotypic leukaemia,A leukaemia with at least 90% blasts and differentiation markers of the myeloid and lymphoid lineage.,,,
http://purl.obolibrary.org/obo/MPATH_84,MPATH:84,MPATH:84,supernumerary structure,Additional structure whether normally located or not.,,,
http://purl.obolibrary.org/obo/MPATH_297,MPATH:297,MPATH:297,papillary cystadenocarcinoma,"A malignant neoplasm derived from glandular epithelium, in which cysts contain folds or papillary projections into the lumen. (M-8450/3).",,,
http://purl.obolibrary.org/obo/MPATH_591,MPATH:591,MPATH:591,fatty infiltration,Accumulation of mature adipose tissue in a healing wound site or otherwise in response to tissue damage.,,,
http://purl.obolibrary.org/obo/MPATH_769,MPATH:769,MPATH:769,uterine septic necrosis,Necrosis of the uterine wall  with large bacterial colonies on its surface.,,,
http://purl.obolibrary.org/obo/MPATH_569,MPATH:569,MPATH:569,granular cell tumor,granular cell tumor,true,,
http://purl.obolibrary.org/obo/MPATH_413,MPATH:413,MPATH:413,granular cell tumor,Large polygonal or round cell tumors with abundant acidophilic cytoplasm containing PAS positive granules. Found especially in the uterine cervix. Aetiology unknown. (M-9580/0).,,,
http://purl.obolibrary.org/obo/MPATH_516,MPATH:516,MPATH:516,B-cell neoplasms,Neoplasm of the B cell lymphoid lineage.,,,
http://purl.obolibrary.org/obo/MPATH_810,MPATH:810,MPATH:810,follicular dystrophy,"Degenerative changes in hair follicles resulting in a deformed hair fiber, sometimes root sheath hyperplasia and follicular rupture.",,,
http://purl.obolibrary.org/obo/MPATH_97,MPATH:97,MPATH:97,dissecting aneurysm,"Follows the presence of a hematoma in the wall of an artery Splitting of the media occurs, blood enters the split through a tear in the intima.",,,
http://purl.obolibrary.org/obo/MPATH_351,MPATH:351,MPATH:351,thymoma,"A neoplasm in the anterior mediastinum, originating from thymic tissue, usually benign, and frequently encapsulated; occasionally invasive, but metastases are rare; histologically, consists of any type of thymic epithelial cell as well as lymphocytes that are usually abundant. (M-8580/1).",,,
http://purl.obolibrary.org/obo/MPATH_529,MPATH:529,MPATH:529,Burkitt-like lymphoma,"Highly proliferative mature B-cell lymphoma, poorly defined.",,,
http://purl.obolibrary.org/obo/MPATH_823,MPATH:823,MPATH:823,myxofibroma,A benign neoplasm characterized by mucous and fibroblastic tissues.,,,
http://purl.obolibrary.org/obo/MPATH_364,MPATH:364,MPATH:364,mesothelial tumor,mesothelial tumor,true,,
http://purl.obolibrary.org/obo/MPATH_111,MPATH:111,MPATH:111,air embolism,An bubble of air occluding flow through a blood or lymphatic vessel.,,,
http://purl.obolibrary.org/obo/MPATH_836,MPATH:836,MPATH:836,dermal fibrosis,fibrosis in the skin,,,
http://purl.obolibrary.org/obo/MPATH_377,MPATH:377,MPATH:377,pheochromocytoma,A catecholamine-secreting tumor arising from the chromaffin cells of the sympathetic nervous system or adrenal medulla. May be benign or malignant. [See MPATH 398]. (M- 8510/3).,,,
http://purl.obolibrary.org/obo/MPATH_671,MPATH:671,MPATH:671,mastitis,,,,
http://purl.obolibrary.org/obo/MPATH_124,MPATH:124,MPATH:124,infarct,An area of necrosis resulting from a sudden cessation of arterial or venous blood supply.,,,
http://purl.obolibrary.org/obo/MPATH_849,MPATH:849,MPATH:849,anaplastic mammary adenocarcinoma,poorly differentiated adenocarcinoma of the mammary gland,,,
http://purl.obolibrary.org/obo/MPATH_684,MPATH:684,MPATH:684,arthropathy,,,,
http://purl.obolibrary.org/obo/MPATH_137,MPATH:137,MPATH:137,fibroglandular hyperplasia,Benign proliferation of glandular epithelium accompanied by proliferation of fibroblastic stroma.,,,
http://purl.obolibrary.org/obo/MPATH_431,MPATH:431,MPATH:431,myxoma,"A benign neoplasm derived from pluripotential mesenchymal stem cells of connective tissue, consisting chiefly of polyhedral and stellate cells that are loosely embedded in a soft mucoid matrix. May show multiple differentiated components. (M-8840/0).",,,
http://purl.obolibrary.org/obo/MPATH_609,MPATH:609,MPATH:609,empyema,"Pus in a body cavity; when used without qualification, refers specifically to pyothorax.",,,
http://purl.obolibrary.org/obo/MPATH_697,MPATH:697,MPATH:697,alopecia areata,,,,
http://purl.obolibrary.org/obo/MPATH_444,MPATH:444,MPATH:444,keratoacanthoma,Skin type is thought to arise from follicular epithelium of hair follicles; found in other epithelia. Composed of multiple cup shaped cavities filled with lamellated concentrically arranged or homogeneous cornified masses.,,,
http://purl.obolibrary.org/obo/MPATH_5,MPATH:5,MPATH:5,bridging necrosis,Area of liver necrosis that bridges adjacent portal areas and central veins.,,,
http://purl.obolibrary.org/obo/MPATH_566,MPATH:566,MPATH:566,tumors of the meninges,tumors of the meninges,,,
http://purl.obolibrary.org/obo/MPATH_457,MPATH:457,MPATH:457,placental site trophoblastic tumor,Neoplastic proliferation of intermediate trophoblasts that invades the myometrium at the placental site after a pregnancy. (M-9104/1).,,,
http://purl.obolibrary.org/obo/MPATH_751,MPATH:751,MPATH:751,pigment dispersion,Free pigment in anterior chamber/elsewhere in eye.,,,
http://purl.obolibrary.org/obo/MPATH_204,MPATH:204,MPATH:204,chronic/recurrent inflammatory disease,chronic/recurrent inflammatory disease,true,,
http://purl.obolibrary.org/obo/MPATH_292,MPATH:292,MPATH:292,mucinous cystadenocarcinoma,"Malignant neoplasm derived from a glandular epithelium, eg. Ovary. Consisting of a solid to cystic mass lined with cuboidal pleomorphic epithelial cells producing a mucinous material. (M- 8470/3).",,,
http://purl.obolibrary.org/obo/MPATH_764,MPATH:764,MPATH:764,fracture,"A fracture is the (local) separation of a bone into two, or more, pieces under the action of stress.",,,
http://purl.obolibrary.org/obo/MPATH_217,MPATH:217,MPATH:217,ulcerative inflammation,"Combination of inflammation, often suppurative or granulomatous, with ulceration.",true,,
http://purl.obolibrary.org/obo/MPATH_511,MPATH:511,MPATH:511,Myeloproliferation (genetic),Non-reactive persistent accumulation of non-lymphoid haematopoietic cells in the blood which do not infiltrate the spleen and the bone marrow. Genetically determined.,,,
http://purl.obolibrary.org/obo/MPATH_92,MPATH:92,MPATH:92,cardiac defect,"Structural, organisational or growth related defects in cardiac development.",,,
http://purl.obolibrary.org/obo/MPATH_777,MPATH:777,MPATH:777,urelithiasis,Formation of urinary concretions in any part of the kidney.,,,
http://purl.obolibrary.org/obo/MPATH_17,MPATH:17,MPATH:17,subcellular defect,Defect of a subcellular structure or organelle.,,,
http://purl.obolibrary.org/obo/MPATH_524,MPATH:524,MPATH:524,"diffuse large B-cell lymphoma, centroblastic type",Diffuse follicular centre cell lymphoma mainly composed of centroblasts.,,,
http://purl.obolibrary.org/obo/MPATH_537,MPATH:537,MPATH:537,precursor T-cell lymphoblastic lymphoma/leukaemia,Precursor T cell derived neoplasia. Most commonly found in the thymus.,,,
http://purl.obolibrary.org/obo/MPATH_831,MPATH:831,MPATH:831,multifocal muscle regeneration,multilocular sites of muscle regeneration with centrally located nuclei.,,,
http://purl.obolibrary.org/obo/MPATH_372,MPATH:372,MPATH:372,tumorlet,Small disseminated foci of atypical bronchiolar epithelial hyperplasia. Benign. (M- 8040/1).,,,
http://purl.obolibrary.org/obo/MPATH_844,MPATH:844,MPATH:844,biliary stasis,Cessation of the flow of bile due to bile duct blockage or overproduction.,,,
http://purl.obolibrary.org/obo/MPATH_385,MPATH:385,MPATH:385,dentinoma,"Similar lesion to ameloblastic fibroma (MPATH380) , but also showing inductive changes that lead to the formation of dentine (M-9271/0).",,,
http://purl.obolibrary.org/obo/MPATH_485,MPATH:485,MPATH:485,carcinoma in situ,"May be used in some systems in preference to its synonyms to indicate lesion specific aprearances. A lesion characterised by changes of the type associated with invasive carcinoma, but physically bounded by the lining epithelium and without local invasion.",true,,
http://purl.obolibrary.org/obo/MPATH_857,MPATH:857,MPATH:857,multifocal bullous emphysema,mutilocular bullous emphysema,,,
http://purl.obolibrary.org/obo/MPATH_604,MPATH:604,MPATH:604,defective growth and differentiation process,Abnormal increase or decrease in the rate of cell growth or cell division including associated changes in the differentiation state of adult cells.,,,
http://purl.obolibrary.org/obo/MPATH_398,MPATH:398,MPATH:398,paragangliomas and glomus tumor,"Generally benign neoplasms of CHIEF cells arising from neuroectodermal tissues, found in various parts of the body. Note that until recently, glomus tumors were believed to be derived from specialised vascular cells, which is incorrect. Paraganglioma is the preferred term.The nomenclature for pheochromocytoma and paraganglioma is inconsistent. The term paraganglioma is used to refer to any extra-adrenal tumor of the paraganglion system or nonfunctional tumor of the paraganglion system. Functional tumors are referred extra-adrenal pheochromocytoma.",,,
http://purl.obolibrary.org/obo/MPATH_692,MPATH:692,MPATH:692,ulcerative blepharitis,,,,
http://purl.obolibrary.org/obo/MPATH_145,MPATH:145,MPATH:145,fat cell hyperplasia,Benign proliferation of adipose tissue.,,,
